hinge2joint,piston_area,accum_volume,accum_P0,fitness,generation
0.5588235294117647,0.30823529411764705,2.4529803921568627,3.6705882352941175,[62209796.85045544],1
0.2988235294117647,0.17764705882352944,0.5267843137254902,5.694117647058824,[8.85334618e+08],1
0.2223529411764706,0.7211764705882353,1.7012941176470588,5.68235294117647,[46211492.92317298],1
0.8188235294117646,0.20588235294117646,0.832156862745098,5.741176470588235,[17873764.17501486],1
1.9352941176470588,0.6364705882352941,1.7247843137254903,4.176470588235294,[999007.34404584],1
1.583529411764706,0.2023529411764706,5.271803921568627,3.4941176470588236,[6.36886822e+08],1
3.357647058823529,0.16705882352941176,1.4898823529411764,5.129411764705882,[4.66454911e+08],1
2.608235294117647,0.4776470588235294,4.261725490196079,5.070588235294117,[3032053.54212776],1
1.323529411764706,0.7247058823529412,0.3153725490196079,5.8235294117647065,[2.99070821e+08],1
1.2929411764705883,0.6258823529411764,5.2483137254901955,5.8235294117647065,[2.03589481e+09],1
1.9352941176470588,0.5341176470588236,2.5234509803921568,5.0,[3.63202851e+08],1
0.19176470588235295,0.76,0.5267843137254902,4.141176470588235,[21087936.49615448],1
1.8129411764705883,0.11764705882352941,3.3925882352941175,3.9647058823529413,[77204160.2419677],1
1.8129411764705883,0.1,2.4059999999999997,4.341176470588235,[45268370.37221763],1
0.5741176470588235,0.7282352941176471,3.0872156862745097,4.741176470588235,[7.24325214e+08],1
0.45176470588235296,0.8552941176470588,0.36235294117647066,5.247058823529412,[1.01355949e+08],1
0.1,0.6188235294117648,0.36235294117647066,5.247058823529412,[1.58316652e+09],1
2.531764705882353,0.7423529411764707,0.03349019607843137,4.211764705882353,inf,1
2.1341176470588232,0.6364705882352941,1.7012941176470588,4.211764705882353,inf,1
1.9352941176470588,0.6188235294117648,1.5368627450980392,4.176470588235294,[1295015.96448531],1
3.204705882352941,0.12470588235294118,5.060392156862745,4.988235294117647,[4.09882236e+08],1
1.323529411764706,0.2870588235294118,4.426156862745098,4.705882352941177,[5.47975386e+08],1
2.608235294117647,0.5058823529411764,4.261725490196079,5.070588235294117,[1988427.19259056],1
2.2105882352941175,0.4952941176470588,2.4059999999999997,5.858823529411765,[13319455.34163272],1
2.2105882352941175,0.4882352941176471,2.6878823529411764,5.858823529411765,[28067698.62183965],1
0.23764705882352943,0.4952941176470588,2.4059999999999997,5.023529411764706,[3.14038275e+08],1
1.3847058823529412,0.52,0.36235294117647066,5.8235294117647065,[5.54438589e+08],1
2.18,0.8482352941176471,0.8086666666666666,5.188235294117647,inf,1
1.9047058823529412,0.6223529411764707,1.2314901960784315,5.458823529411765,[1034248.90179604],1
2.18,0.4388235294117647,0.8086666666666666,5.188235294117647,[6.97776808e+08],1
1.8129411764705883,0.8552941176470588,5.4362352941176475,3.541176470588235,inf,1
1.3847058823529412,0.1,2.4059999999999997,4.329411764705882,[90843366.63225041],1
2.0270588235294116,0.8694117647058824,3.463058823529412,5.576470588235294,inf,1
0.45176470588235296,0.1211764705882353,0.8556470588235294,4.741176470588235,[2.41276471e+09],1
1.5529411764705883,0.16705882352941176,2.6409019607843134,4.023529411764706,[89097561.12164839],1
0.40588235294117647,0.9929411764705883,3.110705882352941,3.2941176470588234,[6.07542661e+09],1
0.9411764705882353,0.3647058823529412,2.781843137254902,5.047058823529412,[2.4474781e+08],1
1.0329411764705883,0.3223529411764706,1.771764705882353,4.5058823529411764,[1.37836173e+08],1
0.9717647058823529,0.16705882352941176,3.4395686274509805,5.0,[81231773.85092106],1
