width,thickness,wec_mass,fitness,generation
20.0,2.508235294117647,76470.58823529413,[[0.34123374]],0
18.823529411764707,1.7749019607843137,161176.4705882353,[[0.51805519]],0
9.96078431372549,2.948235294117647,171764.70588235295,[[0.1819437]],0
11.450980392156863,2.6462745098039218,263529.4117647059,[[0.34339988]],0
18.274509803921568,2.870588235294118,374705.8823529412,[[0.33991856]],0
20.0,2.508235294117647,104705.88235294117,[[0.34665143]],0
4.313725490196078,2.6894117647058824,332352.9411764706,[[0.56108958]],0
22.901960784313726,2.4996078431372553,494705.8823529412,[[0.4011891]],0
21.019607843137255,2.9137254901960787,205294.11764705883,[[0.30072397]],0
22.03921568627451,2.7411764705882353,477058.82352941175,[[0.36564364]],0
4.078431372549019,2.8274509803921566,71176.4705882353,[[0.02095873]],0
11.450980392156863,2.0768627450980395,127647.05882352941,[[0.43266386]],0
21.41176470588235,1.9043137254901963,473529.4117647059,[[0.52587394]],0
23.764705882352942,2.974117647058824,143529.4117647059,[[0.28692222]],0
5.019607843137255,0.8,110000.0,[[0.55853969]],0
13.019607843137255,1.076078431372549,60588.23529411765,[[0.78850127]],0
12.705882352941176,1.6886274509803922,111764.70588235295,[[0.5668753]],0
6.117647058823529,2.9827450980392154,58823.529411764706,[[0.00147744]],0
21.80392156862745,1.6886274509803922,201764.70588235295,[[0.51701749]],0
5.254901960784314,2.387450980392157,106470.58823529413,[[0.09724468]],0
16.627450980392155,1.5850980392156864,74705.88235294117,[[0.5634005]],0
20.313725490196077,2.9050980392156864,127647.05882352941,[[0.28820201]],0
19.764705882352942,2.6376470588235295,157647.0588235294,[[0.33463925]],0
23.137254901960784,2.508235294117647,104705.88235294117,[[0.34472148]],0
13.72549019607843,1.447058823529412,141764.70588235295,[[0.67440733]],0
20.784313725490197,1.9043137254901963,237058.82352941178,[[0.48664242]],0
16.392156862745097,2.1890196078431376,399411.76470588235,[[0.51005733]],0
4.470588235294118,1.7749019607843137,170000.0,[[0.35254769]],0
17.568627450980394,2.7756862745098045,392352.9411764706,[[0.36379491]],0
8.549019607843137,2.5858823529411765,194705.88235294117,[[0.26611282]],0
22.03921568627451,2.8274509803921566,74705.88235294117,[[0.29499667]],0
10.980392156862745,2.7756862745098045,247647.0588235294,[[0.29312218]],0
11.137254901960784,2.6462745098039218,83529.41176470587,[[0.22615227]],0
9.96078431372549,2.9050980392156864,57058.82352941176,[[0.11994331]],0
5.176470588235294,0.8086274509803922,53529.41176470588,[[0.41277952]],0
18.823529411764707,2.3184313725490195,132941.17647058825,[[0.38962569]],0
22.980392156862745,2.654901960784314,489411.76470588235,[[0.37564263]],0
11.450980392156863,2.4650980392156865,425882.35294117645,[[0.51559881]],0
6.2745098039215685,2.3615686274509806,221176.4705882353,[[0.35536766]],0
19.686274509803923,2.7411764705882353,76470.58823529413,[[0.30228011]],0
10.980392156862745,1.8611764705882354,71176.4705882353,[[0.45780624]],0
19.686274509803923,2.75843137254902,194705.88235294117,[[0.32159869]],0
20.313725490196077,2.9050980392156864,127647.05882352941,[[0.28820201]],0
10.980392156862745,2.8274509803921566,71176.4705882353,[[0.17421317]],0
10.980392156862745,2.974117647058824,125882.35294117648,[[0.17356646]],0
23.764705882352942,2.1803921568627453,425882.35294117645,[[0.43765375]],0
5.7254901960784315,1.9043137254901963,244117.64705882352,[[0.61414185]],0
20.392156862745097,1.0847058823529412,279411.76470588235,[[0.71408835]],0
10.980392156862745,2.56,353529.4117647059,[[0.43225071]],0
4.1568627450980395,1.170980392156863,72941.17647058824,[[0.31309426]],0
6.117647058823529,2.948235294117647,371176.4705882353,[[0.39422917]],0
11.294117647058822,1.8094117647058825,108235.29411764705,[[0.5127756]],0
6.117647058823529,2.9137254901960787,108235.29411764705,[[0.02501316]],0
18.274509803921568,2.9396078431372548,374705.8823529412,[[0.32772579]],0
20.392156862745097,2.8792156862745104,431176.4705882353,[[0.34354463]],0
14.117647058823529,1.9647058823529413,494705.8823529412,[[0.66658361]],0
20.0,2.922352941176471,53529.41176470588,[[0.27219424]],0
9.647058823529413,1.7921568627450983,254705.88235294117,[[0.66812954]],0
17.725490196078432,2.171764705882353,450588.23529411765,[[0.51163475]],0
18.509803921568626,1.0243137254901962,258235.29411764705,[[0.77792719]],0
9.882352941176471,2.1286274509803924,143529.4117647059,[[0.40584226]],0
17.568627450980394,2.2321568627450983,258235.29411764705,[[0.44455381]],0
21.80392156862745,1.662745098039216,201764.70588235295,[[0.52288603]],0
10.980392156862745,2.8274509803921566,71176.4705882353,[[0.17421317]],0
22.50980392156863,2.4996078431372553,494705.8823529412,[[0.40410195]],0
4.0,2.102745098039216,141764.70588235295,[[0.16371471]],0
20.235294117647058,1.2486274509803923,434705.8823529412,[[0.70376886]],0
18.274509803921568,2.8792156862745104,148823.5294117647,[[0.28929266]],0
4.235294117647059,1.3694117647058826,55294.117647058825,[[0.17049862]],0
12.549019607843137,1.1192156862745097,288235.29411764705,[[0.95416857]],0
10.980392156862745,2.8274509803921566,71176.4705882353,[[0.17421317]],0
12.705882352941176,1.6886274509803922,62352.94117647059,[[0.53364986]],0
18.823529411764707,1.7662745098039219,245882.35294117648,[[0.54299188]],0
17.019607843137255,2.8792156862745104,374705.8823529412,[[0.340659]],0
17.725490196078432,1.9905882352941178,258235.29411764705,[[0.50135418]],0
14.117647058823529,2.654901960784314,496470.5882352941,[[0.45129202]],0
17.568627450980394,2.7756862745098045,392352.9411764706,[[0.36379491]],0
14.196078431372548,1.2658823529411767,431176.4705882353,[[0.91987123]],0
23.137254901960784,2.974117647058824,143529.4117647059,[[0.28636099]],0
22.666666666666668,2.7756862745098045,251176.4705882353,[[0.32648509]],0
16.627450980392155,1.5850980392156864,83529.41176470587,[[0.56672601]],0
12.156862745098039,1.516078431372549,74705.88235294117,[[0.60879209]],0
10.980392156862745,2.8274509803921566,71176.4705882353,[[0.17421317]],0
21.647058823529413,1.3866666666666667,496470.5882352941,[[0.65544741]],0
4.470588235294118,2.1631372549019607,58823.529411764706,[[0.03279578]],0
15.843137254901961,2.0768627450980395,127647.05882352941,[[0.44779891]],0
11.215686274509803,2.6203921568627453,478823.5294117647,[[0.50063989]],0
6.666666666666666,2.327058823529412,297058.8235294118,[[0.51967559]],0
8.392156862745098,2.6376470588235295,251176.4705882353,[[0.30813695]],0
11.450980392156863,2.5858823529411765,432941.17647058825,[[0.47534402]],0
21.098039215686274,2.327058823529412,124117.64705882352,[[0.38125187]],0
11.450980392156863,0.8776470588235294,302352.9411764706,[[1.17182797]],0
6.117647058823529,2.9827450980392154,108235.29411764705,[[0.01748521]],0
19.92156862745098,1.3607843137254902,314705.8823529412,[[0.65695294]],0
21.41176470588235,2.283921568627451,265294.1176470588,[[0.41204601]],0
22.274509803921568,2.6462745098039218,168235.29411764705,[[0.33416182]],0
6.117647058823529,2.9913725490196086,58823.529411764706,[[0.0014004]],1
20.0,2.5686274509803924,76470.58823529413,[[0.3310256]],1
18.274509803921568,2.818823529411765,374705.8823529412,[[0.34927145]],1
10.980392156862745,2.948235294117647,71176.4705882353,[[0.15006015]],1
4.470588235294118,2.9913725490196086,58823.529411764706,[[0.05057985]],1
20.313725490196077,2.0768627450980395,127647.05882352941,[[0.43156225]],1
11.372549019607842,2.3098039215686277,71176.4705882353,[[0.31926864]],1
21.019607843137255,2.8015686274509806,265294.1176470588,[[0.32680313]],1
10.980392156862745,2.7756862745098045,268823.5294117647,[[0.30698056]],1
20.0,2.508235294117647,90588.23529411765,[[0.34394044]],1
10.980392156862745,2.9050980392156864,125882.35294117648,[[0.1880537]],1
20.313725490196077,2.974117647058824,127647.05882352941,[[0.27827425]],1
21.019607843137255,2.9309803921568633,205294.11764705883,[[0.29825177]],1
22.980392156862745,2.6376470588235295,489411.76470588235,[[0.37830622]],1
21.333333333333332,2.7756862745098045,431176.4705882353,[[0.35646861]],1
17.254901960784316,2.9137254901960787,166470.5882352941,[[0.28272488]],1
10.980392156862745,2.8792156862745104,148823.5294117647,[[0.20673661]],1
18.274509803921568,2.7756862745098045,247647.0588235294,[[0.32854983]],1
6.117647058823529,2.9827450980392154,108235.29411764705,[[0.01748521]],1
10.980392156862745,2.7756862745098045,247647.0588235294,[[0.29312218]],1
10.980392156862745,2.7756862745098045,247647.0588235294,[[0.29312218]],1
21.80392156862745,1.662745098039216,201764.70588235295,[[0.52288603]],1
6.117647058823529,2.9827450980392154,108235.29411764705,[[0.01748521]],1
17.725490196078432,1.9905882352941178,258235.29411764705,[[0.50135418]],1
22.50980392156863,2.9654901960784317,74705.88235294117,[[0.27778851]],1
9.490196078431373,2.810196078431373,171764.70588235295,[[0.20382141]],1
20.0,2.9137254901960787,118823.5294117647,[[0.28457292]],1
4.862745098039216,2.508235294117647,94117.64705882352,[[0.03031889]],1
4.235294117647059,1.3866666666666667,111764.70588235295,[[0.30312948]],1
23.764705882352942,2.9568627450980394,87058.82352941176,[[0.28262932]],1
14.196078431372548,2.171764705882353,494705.8823529412,[[0.59383012]],1
4.392156862745098,1.956078431372549,58823.529411764706,[[0.06031274]],1
6.196078431372549,2.508235294117647,72941.17647058824,[[0.06020017]],1
19.92156862745098,3.0,111764.70588235295,[[0.27060061]],1
7.529411764705882,3.0,489411.76470588235,[[0.49284539]],1
22.980392156862745,2.2321568627450983,258235.29411764705,[[0.41067862]],1
14.117647058823529,2.9654901960784317,71176.4705882353,[[0.21435164]],1
17.019607843137255,1.7749019607843137,374705.8823529412,[[0.60825953]],1
19.84313725490196,2.327058823529412,157647.0588235294,[[0.39097405]],1
6.588235294117647,2.6376470588235295,297058.8235294118,[[0.3715241]],1
22.666666666666668,2.7756862745098045,251176.4705882353,[[0.32648509]],1
20.313725490196077,2.9050980392156864,127647.05882352941,[[0.28820201]],1
4.1568627450980395,1.1019607843137256,214117.64705882352,[[0.79904042]],1
19.686274509803923,2.8274509803921566,53529.41176470588,[[0.28475835]],1
5.176470588235294,0.8,106470.58823529413,[[0.53456918]],1
5.254901960784314,2.3960784313725494,53529.41176470588,[[0.02728632]],1
22.666666666666668,2.7756862745098045,251176.4705882353,[[0.32648509]],1
14.117647058823529,2.654901960784314,496470.5882352941,[[0.45129202]],1
8.549019607843137,2.5858823529411765,88823.5294117647,[[0.16197152]],1
5.96078431372549,2.974117647058824,58823.529411764706,[[0.00120218]],1
21.019607843137255,2.9827450980392154,205294.11764705883,[[0.29092097]],1
9.882352941176471,2.059607843137255,143529.4117647059,[[0.43139408]],1
22.03921568627451,2.8274509803921566,131176.4705882353,[[0.30290996]],1
6.117647058823529,2.9137254901960787,51764.705882352944,[[0.00185123]],1
23.137254901960784,2.508235294117647,104705.88235294117,[[0.34472148]],1
17.019607843137255,2.8792156862745104,374705.8823529412,[[0.340659]],1
20.313725490196077,2.9050980392156864,127647.05882352941,[[0.28820201]],1
22.50980392156863,2.4996078431372553,494705.8823529412,[[0.40410195]],1
4.470588235294118,1.731764705882353,184117.64705882352,[[0.39626952]],1
21.41176470588235,2.327058823529412,265294.1176470588,[[0.40435509]],1
21.41176470588235,2.275294117647059,74705.88235294117,[[0.38088248]],1
22.03921568627451,2.4564705882352946,473529.4117647059,[[0.41169739]],1
11.764705882352942,1.3694117647058826,55294.117647058825,[[0.65643466]],1
14.27450980392157,1.662745098039216,201764.70588235295,[[0.61848303]],1
22.980392156862745,2.654901960784314,489411.76470588235,[[0.37564263]],1
17.019607843137255,2.8792156862745104,374705.8823529412,[[0.340659]],1
24.0,2.6462745098039218,263529.4117647059,[[0.34353547]],1
11.215686274509803,2.1803921568627453,425882.35294117645,[[0.62744494]],1
22.03921568627451,2.7411764705882353,477058.82352941175,[[0.36564364]],1
9.96078431372549,2.948235294117647,171764.70588235295,[[0.1819437]],1
17.176470588235293,2.7411764705882353,67647.05882352941,[[0.28801517]],1
20.07843137254902,2.7756862745098045,401176.4705882353,[[0.35641651]],1
12.627450980392156,2.7929411764705883,71176.4705882353,[[0.22082604]],1
21.019607843137255,2.810196078431373,251176.4705882353,[[0.32322838]],1
15.294117647058824,2.387450980392157,60588.23529411765,[[0.34674515]],1
6.352941176470589,2.1890196078431376,445294.1176470588,[[0.94842026]],1
4.313725490196078,2.974117647058824,72941.17647058824,[[0.0320592]],1
22.980392156862745,1.170980392156863,143529.4117647059,[[0.60899473]],1
17.568627450980394,2.7756862745098045,496470.5882352941,[[0.38999508]],1
14.117647058823529,2.654901960784314,392352.9411764706,[[0.40652213]],1
23.137254901960784,2.3701960784313725,104705.88235294117,[[0.36593888]],1
6.666666666666666,2.4650980392156865,297058.8235294118,[[0.45601665]],1
19.686274509803923,2.8274509803921566,194705.88235294117,[[0.31051501]],1
5.176470588235294,0.8086274509803922,53529.41176470588,[[0.41277952]],1
22.274509803921568,2.6462745098039218,168235.29411764705,[[0.33416182]],1
19.686274509803923,2.8274509803921566,194705.88235294117,[[0.31051501]],1
20.313725490196077,2.9050980392156864,127647.05882352941,[[0.28820201]],1
9.96078431372549,2.948235294117647,171764.70588235295,[[0.1819437]],1
5.96078431372549,2.6462745098039218,312941.17647058825,[[0.41407437]],1
19.529411764705884,2.1631372549019607,83529.41176470587,[[0.40783457]],1
10.980392156862745,2.5686274509803924,71176.4705882353,[[0.23338884]],1
4.1568627450980395,1.1623529411764706,355294.1176470588,[[1.22324093]],1
23.92156862745098,2.1803921568627453,459411.76470588235,[[0.44087157]],1
20.784313725490197,1.9043137254901963,200000.0,[[0.47909023]],1
23.137254901960784,2.508235294117647,104705.88235294117,[[0.34472148]],1
16.627450980392155,1.5850980392156864,83529.41176470587,[[0.56672601]],1
20.0,2.974117647058824,72941.17647058824,[[0.26810721]],2
4.313725490196078,2.9137254901960787,118823.5294117647,[[0.00157419]],2
9.490196078431373,2.1631372549019607,87058.82352941176,[[0.32890866]],2
16.0,2.974117647058824,55294.117647058825,[[0.23381883]],2
20.0,2.508235294117647,90588.23529411765,[[0.34394044]],2
14.745098039215685,2.9309803921568633,166470.5882352941,[[0.26104601]],2
6.117647058823529,2.7756862745098045,397647.0588235294,[[0.52966571]],2
20.07843137254902,2.6980392156862747,62352.94117647059,[[0.30763221]],2
22.50980392156863,2.9654901960784317,74705.88235294117,[[0.27778851]],2
17.176470588235293,2.7411764705882353,67647.05882352941,[[0.28801517]],2
22.03921568627451,2.8274509803921566,187647.0588235294,[[0.31087204]],2
19.686274509803923,2.8274509803921566,138235.29411764705,[[0.30015002]],2
9.96078431372549,2.508235294117647,101176.4705882353,[[0.24166541]],2
23.137254901960784,2.948235294117647,175294.11764705883,[[0.29347573]],2
10.980392156862745,2.9827450980392154,247647.0588235294,[[0.24031294]],2
10.980392156862745,2.7411764705882353,71176.4705882353,[[0.19277707]],2
21.019607843137255,2.2666666666666666,205294.11764705883,[[0.40669261]],2
17.411764705882355,2.9827450980392154,251176.4705882353,[[0.29167853]],2
9.96078431372549,2.516862745098039,171764.70588235295,[[0.29620661]],2
4.862745098039216,2.9396078431372548,94117.64705882352,[[0.00085431]],2
20.15686274509804,2.6376470588235295,492941.17647058825,[[0.39724071]],2
22.823529411764707,2.508235294117647,87058.82352941176,[[0.34260176]],2
16.235294117647058,2.508235294117647,258235.29411764705,[[0.38565364]],2
12.941176470588236,2.2321568627450983,72941.17647058824,[[0.36823468]],2
4.627450980392156,2.490980392156863,111764.70588235295,[[0.05646736]],2
19.294117647058826,1.7231372549019608,194705.88235294117,[[0.53511197]],2
10.980392156862745,2.5686274509803924,71176.4705882353,[[0.23338884]],2
12.627450980392156,2.7929411764705883,71176.4705882353,[[0.22082604]],2
17.568627450980394,2.7756862745098045,496470.5882352941,[[0.38999508]],2
5.96078431372549,2.974117647058824,58823.529411764706,[[0.00120218]],2
4.470588235294118,2.9913725490196086,58823.529411764706,[[0.05057985]],2
9.490196078431373,2.810196078431373,171764.70588235295,[[0.20382141]],2
8.549019607843137,2.5858823529411765,88823.5294117647,[[0.16197152]],2
22.666666666666668,2.5686274509803924,76470.58823529413,[[0.33226988]],2
20.313725490196077,2.9050980392156864,127647.05882352941,[[0.28820201]],2
4.470588235294118,2.9913725490196086,58823.529411764706,[[0.05057985]],2
9.647058823529413,2.8274509803921566,194705.88235294117,[[0.22053581]],2
15.294117647058824,2.3960784313725494,53529.41176470588,[[0.34231071]],2
9.490196078431373,2.948235294117647,171764.70588235295,[[0.17046107]],2
9.96078431372549,2.810196078431373,171764.70588235295,[[0.21499781]],2
14.117647058823529,2.654901960784314,392352.9411764706,[[0.40652213]],2
9.96078431372549,2.948235294117647,171764.70588235295,[[0.1819437]],2
11.372549019607842,2.223529411764706,297058.8235294118,[[0.50765894]],2
21.333333333333332,2.861960784313726,205294.11764705883,[[0.3083466]],2
10.980392156862745,2.7756862745098045,148823.5294117647,[[0.23089488]],2
10.980392156862745,2.8792156862745104,268823.5294117647,[[0.27918767]],2
5.96078431372549,2.870588235294118,58823.529411764706,[[0.00272231]],2
17.019607843137255,2.9827450980392154,374705.8823529412,[[0.32114826]],2
19.92156862745098,3.0,111764.70588235295,[[0.27060061]],2
18.274509803921568,2.7756862745098045,247647.0588235294,[[0.32854983]],2
23.764705882352942,2.508235294117647,87058.82352941176,[[0.34155179]],2
4.862745098039216,2.9568627450980394,94117.64705882352,[[0.00116478]],2
5.96078431372549,1.956078431372549,58823.529411764706,[[0.17830639]],2
4.392156862745098,2.974117647058824,58823.529411764706,[[0.05229506]],2
14.117647058823529,1.9647058823529413,71176.4705882353,[[0.45341505]],2
4.392156862745098,2.9568627450980394,58823.529411764706,[[0.04847133]],2
6.117647058823529,2.8274509803921566,192941.17647058822,[[0.13146059]],2
19.686274509803923,2.9827450980392154,110000.0,[[0.2718175]],2
11.058823529411764,2.9137254901960787,496470.5882352941,[[0.41921776]],2
17.568627450980394,2.767058823529412,125882.35294117648,[[0.30008589]],2
18.274509803921568,2.7756862745098045,247647.0588235294,[[0.32854983]],2
9.882352941176471,2.059607843137255,143529.4117647059,[[0.43139408]],2
17.176470588235293,2.7411764705882353,67647.05882352941,[[0.28801517]],2
20.0,2.9137254901960787,118823.5294117647,[[0.28457292]],2
14.03921568627451,2.654901960784314,392352.9411764706,[[0.40698436]],2
6.2745098039215685,2.508235294117647,72941.17647058824,[[0.06374926]],2
4.470588235294118,2.9913725490196086,58823.529411764706,[[0.05057985]],2
20.313725490196077,2.9050980392156864,127647.05882352941,[[0.28820201]],2
20.313725490196077,2.9654901960784317,74705.88235294117,[[0.27090448]],2
17.490196078431374,2.8792156862745104,127647.05882352941,[[0.28073038]],2
9.96078431372549,2.5686274509803924,71176.4705882353,[[0.20289167]],2
21.019607843137255,2.7756862745098045,274117.6470588235,[[0.33220069]],2
10.745098039215687,2.9050980392156864,125882.35294117648,[[0.18233939]],2
9.098039215686274,2.810196078431373,171764.70588235295,[[0.1938698]],2
22.980392156862745,2.654901960784314,489411.76470588235,[[0.37564263]],2
16.15686274509804,2.706666666666667,108235.29411764705,[[0.29820834]],2
5.96078431372549,2.8015686274509806,263529.4117647059,[[0.25149863]],2
21.176470588235293,2.9827450980392154,110000.0,[[0.27700016]],2
21.254901960784313,2.4564705882352946,473529.4117647059,[[0.41800791]],2
22.11764705882353,2.7756862745098045,431176.4705882353,[[0.35322629]],2
21.80392156862745,1.6713725490196079,201764.70588235295,[[0.52092178]],2
10.980392156862745,2.56,71176.4705882353,[[0.23554371]],2
5.254901960784314,2.5858823529411765,81764.70588235294,[[0.02062508]],2
8.549019607843137,2.3960784313725494,60588.23529411765,[[0.19564828]],2
22.03921568627451,2.810196078431373,131176.4705882353,[[0.30530473]],2
21.019607843137255,2.8274509803921566,251176.4705882353,[[0.32062011]],2
19.686274509803923,2.8274509803921566,251176.4705882353,[[0.32095894]],2
17.725490196078432,1.9905882352941178,201764.70588235295,[[0.48483049]],2
22.03921568627451,2.8274509803921566,115294.11764705883,[[0.30067934]],2
5.7254901960784315,2.922352941176471,74705.88235294117,[[0.00203251]],2
5.882352941176471,2.508235294117647,72941.17647058824,[[0.04639173]],2
8.862745098039216,2.5858823529411765,88823.5294117647,[[0.17396097]],2
4.470588235294118,2.3098039215686277,72941.17647058824,[[0.02928856]],2
11.215686274509803,2.974117647058824,71176.4705882353,[[0.15148542]],2
17.568627450980394,2.7756862745098045,270588.23529411765,[[0.3336408]],2
22.666666666666668,2.7756862745098045,477058.82352941175,[[0.35727481]],2
4.392156862745098,2.974117647058824,376470.5882352941,[[0.57133211]],3
17.019607843137255,2.9827450980392154,57058.82352941176,[[0.24352621]],3
4.470588235294118,2.3011764705882354,58823.529411764706,[[0.01591845]],3
4.1568627450980395,2.4478431372549023,72941.17647058824,[[0.00639843]],3
9.490196078431373,2.810196078431373,171764.70588235295,[[0.20382141]],3
9.490196078431373,2.810196078431373,171764.70588235295,[[0.20382141]],3
6.2745098039215685,2.508235294117647,72941.17647058824,[[0.06374926]],3
9.647058823529413,2.8274509803921566,194705.88235294117,[[0.22053581]],3
5.7254901960784315,1.8180392156862746,74705.88235294117,[[0.23773208]],3
12.627450980392156,1.8266666666666667,71176.4705882353,[[0.4897236]],3
10.901960784313726,2.9137254901960787,496470.5882352941,[[0.42187565]],3
22.980392156862745,2.508235294117647,87058.82352941176,[[0.34244802]],3
4.392156862745098,2.818823529411765,58823.529411764706,[[0.02326791]],3
17.568627450980394,2.9137254901960787,270588.23529411765,[[0.30863073]],3
5.96078431372549,2.870588235294118,58823.529411764706,[[0.00272231]],3
5.96078431372549,2.870588235294118,58823.529411764706,[[0.00272231]],3
11.058823529411764,2.7411764705882353,71176.4705882353,[[0.1949173]],3
8.470588235294118,2.3960784313725494,62352.94117647059,[[0.19401548]],3
18.823529411764707,2.767058823529412,125882.35294117648,[[0.30501421]],3
10.980392156862745,2.508235294117647,155882.35294117648,[[0.30584899]],3
10.745098039215687,2.9050980392156864,125882.35294117648,[[0.18233939]],3
10.431372549019608,2.9050980392156864,125882.35294117648,[[0.17443603]],3
5.254901960784314,2.861960784313726,95882.35294117648,[[0.00491597]],3
22.03921568627451,2.8274509803921566,187647.0588235294,[[0.31087204]],3
5.254901960784314,2.5858823529411765,81764.70588235294,[[0.02062508]],3
5.96078431372549,2.870588235294118,58823.529411764706,[[0.00272231]],3
10.980392156862745,2.948235294117647,268823.5294117647,[[0.26154706]],3
21.176470588235293,2.9137254901960787,110000.0,[[0.2864513]],3
23.764705882352942,2.974117647058824,58823.529411764706,[[0.27737066]],3
4.392156862745098,2.508235294117647,87058.82352941176,[[0.01119333]],3
10.980392156862745,2.508235294117647,99411.76470588235,[[0.26742244]],3
9.96078431372549,2.5686274509803924,72941.17647058824,[[0.20419091]],3
9.96078431372549,2.508235294117647,171764.70588235295,[[0.29883729]],3
9.96078431372549,2.948235294117647,101176.4705882353,[[0.13750869]],3
16.0,1.8956862745098042,53529.41176470588,[[0.46827536]],3
22.50980392156863,2.9396078431372548,74705.88235294117,[[0.28107611]],3
10.901960784313726,2.5686274509803924,71176.4705882353,[[0.23125371]],3
10.03921568627451,2.5686274509803924,71176.4705882353,[[0.20544473]],3
4.078431372549019,2.9309803921568633,71176.4705882353,[[0.03851482]],3
21.254901960784313,2.974117647058824,166470.5882352941,[[0.28663597]],3
9.411764705882353,2.948235294117647,171764.70588235295,[[0.16846621]],3
4.078431372549019,2.818823529411765,58823.529411764706,[[0.03896554]],3
4.392156862745098,2.974117647058824,58823.529411764706,[[0.05229506]],3
5.96078431372549,2.974117647058824,58823.529411764706,[[0.00120218]],3
5.96078431372549,2.8015686274509806,263529.4117647059,[[0.25149863]],3
14.745098039215685,2.9309803921568633,166470.5882352941,[[0.26104601]],3
4.470588235294118,2.9913725490196086,58823.529411764706,[[0.05057985]],3
4.470588235294118,2.9913725490196086,58823.529411764706,[[0.05057985]],3
19.529411764705884,2.810196078431373,171764.70588235295,[[0.30869588]],3
12.470588235294118,2.9654901960784317,74705.88235294117,[[0.18486181]],3
4.470588235294118,2.9913725490196086,125882.35294117648,[[0.00179386]],3
10.745098039215687,2.9050980392156864,58823.529411764706,[[0.14519132]],3
5.882352941176471,2.490980392156863,115294.11764705883,[[0.11345828]],3
4.705882352941177,2.870588235294118,55294.117647058825,[[0.02148567]],3
22.666666666666668,2.7756862745098045,477058.82352941175,[[0.35727481]],3
5.882352941176471,2.508235294117647,72941.17647058824,[[0.04639173]],3
5.882352941176471,2.508235294117647,72941.17647058824,[[0.04639173]],3
6.2745098039215685,2.508235294117647,72941.17647058824,[[0.06374926]],3
6.117647058823529,2.8274509803921566,80000.0,[[0.0167976]],3
20.07843137254902,2.6980392156862747,175294.11764705883,[[0.3280593]],3
9.098039215686274,2.810196078431373,171764.70588235295,[[0.1938698]],3
9.96078431372549,2.948235294117647,171764.70588235295,[[0.1819437]],3
17.411764705882355,2.9827450980392154,251176.4705882353,[[0.29167853]],3
20.07843137254902,2.6980392156862747,62352.94117647059,[[0.30763221]],3
7.450980392156863,2.508235294117647,102941.17647058824,[[0.15132135]],3
11.058823529411764,2.3960784313725494,58823.529411764706,[[0.27975037]],3
10.980392156862745,2.9827450980392154,247647.0588235294,[[0.24031294]],3
20.0,2.974117647058824,72941.17647058824,[[0.26810721]],3
4.0,2.9568627450980394,58823.529411764706,[[0.07825699]],3
20.705882352941178,2.9050980392156864,127647.05882352941,[[0.28921068]],3
10.980392156862745,2.8792156862745104,268823.5294117647,[[0.27918767]],3
17.568627450980394,2.7756862745098045,270588.23529411765,[[0.3336408]],3
7.0588235294117645,2.810196078431373,171764.70588235295,[[0.13539572]],3
19.058823529411764,2.9827450980392154,374705.8823529412,[[0.31947982]],3
4.313725490196078,2.861960784313726,72941.17647058824,[[0.01558227]],3
4.470588235294118,2.3615686274509806,118823.5294117647,[[0.08925496]],3
9.019607843137255,1.4729411764705884,87058.82352941176,[[0.60500887]],3
5.7254901960784315,2.948235294117647,166470.5882352941,[[0.06082963]],3
16.313725490196077,2.508235294117647,148823.5294117647,[[0.35153717]],3
6.980392156862745,2.9827450980392154,298823.5294117647,[[0.24211964]],3
19.686274509803923,3.0,110000.0,[[0.26930028]],3
19.92156862745098,2.9827450980392154,111764.70588235295,[[0.27306845]],3
18.666666666666664,1.9905882352941178,201764.70588235295,[[0.4775694]],3
7.607843137254902,2.5858823529411765,90588.23529411765,[[0.12503223]],3
16.15686274509804,2.706666666666667,108235.29411764705,[[0.29820834]],3
4.470588235294118,2.9913725490196086,58823.529411764706,[[0.05057985]],3
19.92156862745098,3.0,111764.70588235295,[[0.27060061]],3
4.470588235294118,2.9913725490196086,58823.529411764706,[[0.05057985]],3
19.92156862745098,2.9913725490196086,76470.58823529413,[[0.26587911]],3
5.882352941176471,2.516862745098039,108235.29411764705,[[0.08605585]],3
17.098039215686274,2.8015686274509806,263529.4117647059,[[0.32658675]],3
5.882352941176471,2.9827450980392154,374705.8823529412,[[0.39989223]],3
11.215686274509803,2.9827450980392154,71176.4705882353,[[0.14987369]],3
21.019607843137255,2.7756862745098045,274117.6470588235,[[0.33220069]],3
22.03921568627451,2.836078431372549,74705.88235294117,[[0.29382417]],3
16.0,2.9654901960784317,168235.29411764705,[[0.2660852]],3
21.019607843137255,2.870588235294118,60588.23529411765,[[0.28450802]],4
11.215686274509803,2.974117647058824,164705.88235294117,[[0.19956886]],4
10.745098039215687,2.9050980392156864,125882.35294117648,[[0.18233939]],4
19.686274509803923,2.8274509803921566,194705.88235294117,[[0.31051501]],4
4.392156862745098,2.974117647058824,58823.529411764706,[[0.05229506]],4
11.215686274509803,2.5686274509803924,72941.17647058824,[[0.24065554]],4
10.901960784313726,2.9913725490196086,247647.0588235294,[[0.2371579]],4
4.549019607843137,2.9827450980392154,125882.35294117648,[[0.00260247]],4
4.392156862745098,2.974117647058824,115294.11764705883,[[0.00041851]],4
4.470588235294118,2.3615686274509806,62352.94117647059,[[0.01294593]],4
10.117647058823529,2.9050980392156864,58823.529411764706,[[0.12598614]],4
